Date,GOOGL
2011-04-01 00:00:00+00:00,0.008589488352862329
2011-04-04 00:00:00+00:00,-0.0069617831839621225
2011-04-05 00:00:00+00:00,-0.031632892595210405
2011-04-06 00:00:00+00:00,0.00894411317107302
2011-04-07 00:00:00+00:00,0.010136225545736233
2011-04-08 00:00:00+00:00,-0.003172493943982113
2011-04-11 00:00:00+00:00,-0.0013663309272093915
2011-04-12 00:00:00+00:00,-0.011708280862772091
2011-04-13 00:00:00+00:00,0.009936705462276096
2011-04-14 00:00:00+00:00,0.0038696713573296293
2011-04-15 00:00:00+00:00,-0.08264334055994171
2011-04-18 00:00:00+00:00,-0.007273421596638463
2011-04-19 00:00:00+00:00,-0.010078975775028587
2011-04-20 00:00:00+00:00,0.008053250788200739
2011-04-21 00:00:00+00:00,-0.0011982899921220147
2011-04-25 00:00:00+00:00,-9.529020366627616e-05
2011-04-26 00:00:00+00:00,0.014798607135267261
2011-04-27 00:00:00+00:00,0.009271369144081332
2011-04-28 00:00:00+00:00,0.00039061265383733
2011-04-29 00:00:00+00:00,0.01139460714482543
2011-05-02 00:00:00+00:00,-0.010181941808990569
2011-05-03 00:00:00+00:00,-0.00867121577106511
2011-05-04 00:00:00+00:00,0.003558769919175475
2011-05-05 00:00:00+00:00,-0.0028369484403860667
2011-05-06 00:00:00+00:00,0.0019278741948676181
2011-05-09 00:00:00+00:00,0.004446053373001302
2011-05-10 00:00:00+00:00,0.009262058221142455
2011-05-11 00:00:00+00:00,-0.013286402720947388
2011-05-12 00:00:00+00:00,-0.0007470169675196647
2011-05-13 00:00:00+00:00,-0.01027944691099858
2011-05-16 00:00:00+00:00,-0.021017893912885888
2011-05-17 00:00:00+00:00,0.02322446468865169
2011-05-18 00:00:00+00:00,-0.001225321686455283
2011-05-19 00:00:00+00:00,0.0027179898024491944
2011-05-20 00:00:00+00:00,-0.013590628808864857
2011-05-23 00:00:00+00:00,-0.01076272701905756
2011-05-24 00:00:00+00:00,-0.00025082912552532033
2011-05-25 00:00:00+00:00,0.002720693462114676
2011-05-26 00:00:00+00:00,-0.002963449349149938
2011-05-27 00:00:00+00:00,0.005346179993428901
2011-05-31 00:00:00+00:00,0.015588404206675843
2011-06-01 00:00:00+00:00,-0.006464784454838224
2011-06-02 00:00:00+00:00,0.004680366943900616
2011-06-03 00:00:00+00:00,-0.009430790293717073
2011-06-06 00:00:00+00:00,-0.0038616623660548965
2011-06-07 00:00:00+00:00,-0.0038959408098429016
2011-06-08 00:00:00+00:00,0.00026968328183918366
2011-06-09 00:00:00+00:00,-0.004699797472766054
2011-06-10 00:00:00+00:00,-0.01397244966305844
2011-06-13 00:00:00+00:00,-0.009381542930600117
2011-06-14 00:00:00+00:00,0.007211781488064561
2011-06-15 00:00:00+00:00,-0.010661580192736775
2011-06-16 00:00:00+00:00,-0.005129670026587929
2011-06-17 00:00:00+00:00,-0.030677309952833354
2011-06-20 00:00:00+00:00,-0.0009071883321720708
2011-06-21 00:00:00+00:00,0.01737577748435193
2011-06-22 00:00:00+00:00,-0.012150068391046043
2011-06-23 00:00:00+00:00,-0.013942144946098689
2011-06-24 00:00:00+00:00,-0.011119901222740758
2011-06-27 00:00:00+00:00,0.016677826679964536
2011-06-28 00:00:00+00:00,0.02247315707553743
2011-06-29 00:00:00+00:00,0.007940824288486636
2011-06-30 00:00:00+00:00,0.017705970854795083
2011-07-01 00:00:00+00:00,0.028930890027532907
2011-07-05 00:00:00+00:00,0.021898879043334762
2011-07-06 00:00:00+00:00,0.005484209858794609
2011-07-07 00:00:00+00:00,0.0209953040922215
2011-07-08 00:00:00+00:00,-0.0267289543046203
2011-07-11 00:00:00+00:00,-0.008853520240107327
2011-07-12 00:00:00+00:00,0.012763652355981536
2011-07-13 00:00:00+00:00,0.00795860060452025
2011-07-14 00:00:00+00:00,-0.017314997918124964
2011-07-15 00:00:00+00:00,0.12984450340334552
2011-07-18 00:00:00+00:00,-0.004484460491504527
2011-07-19 00:00:00+00:00,0.01279125286661742
2011-07-20 00:00:00+00:00,-0.011949177101083008
2011-07-21 00:00:00+00:00,0.01955151991702153
2011-07-22 00:00:00+00:00,0.018517552353566336
2011-07-25 00:00:00+00:00,0.0012131727843200935
2011-07-26 00:00:00+00:00,0.005719094283417547
2011-07-27 00:00:00+00:00,-0.024577535162449204
2011-07-28 00:00:00+00:00,0.0061262688559355905
2011-07-29 00:00:00+00:00,-0.011866981273130683
2011-08-01 00:00:00+00:00,0.005101945482454351
2011-08-02 00:00:00+00:00,-0.023682716899280365
2011-08-03 00:00:00+00:00,0.014804158982502091
2011-08-04 00:00:00+00:00,-0.03934000740154442
2011-08-05 00:00:00+00:00,0.002631958546421842
2011-08-08 00:00:00+00:00,-0.05702542650637932
2011-08-09 00:00:00+00:00,0.05016305932601206
2011-08-10 00:00:00+00:00,-0.042552473155811565
2011-08-11 00:00:00+00:00,0.023897547016341614
2011-08-12 00:00:00+00:00,0.0029174983531234933
2011-08-15 00:00:00+00:00,-0.01160042196380262
2011-08-16 00:00:00+00:00,-0.03271547064496261
2011-08-17 00:00:00+00:00,-0.010853450351233973
2011-08-18 00:00:00+00:00,-0.05302441416657677
2011-08-19 00:00:00+00:00,-0.027650183513072357
2011-08-22 00:00:00+00:00,0.014768218269523015
2011-08-23 00:00:00+00:00,0.04145169557002215
2011-08-24 00:00:00+00:00,0.00861565623285565
2011-08-25 00:00:00+00:00,-0.0062106269222276245
2011-08-26 00:00:00+00:00,0.013114363188592826
2011-08-29 00:00:00+00:00,0.02319397179515814
2011-08-30 00:00:00+00:00,0.0030051314156480657
2011-08-31 00:00:00+00:00,0.00048088870883455925
2011-09-01 00:00:00+00:00,-0.015638876891431175
2011-09-02 00:00:00+00:00,-0.014384954678407613
2011-09-06 00:00:00+00:00,-0.005068203644198133
2011-09-07 00:00:00+00:00,0.02269328051898878
2011-09-08 00:00:00+00:00,0.001741489810136665
2011-09-09 00:00:00+00:00,-0.018898618170378856
2011-09-12 00:00:00+00:00,0.010040951468153647
2011-09-13 00:00:00+00:00,-0.0011317916123200211
2011-09-14 00:00:00+00:00,0.004815708505194305
2011-09-15 00:00:00+00:00,0.019715427559856336
2011-09-16 00:00:00+00:00,0.007593669563272787
